hybridId,arousal,arousalScale
12872,33.7714285714,chill
12873,51.0571428571,chill
12874,62.685714285699994,groovy
12875,49.4,chill
12876,60.9142857143,groovy
12877,60.2,groovy
12878,60.5142857143,groovy
12879,64.6285714286,punchy
12880,73.4,punchy
12881,67.5428571429,punchy
12882,54.3428571429,groovy
12883,41.3428571429,chill
12884,43.8857142857,chill
12885,62.5142857143,groovy
12886,57.685714285699994,groovy
12887,58.0857142857,groovy
12888,67.8,punchy
12889,70.0571428571,punchy
12890,48.6285714286,chill
12891,57.9428571429,groovy
12892,62.1142857143,groovy
12893,64.2,punchy
12894,69.4857142857,punchy
12895,66.1428571429,punchy
12896,51.0,chill
12897,54.5142857143,groovy
12898,67.88571428569999,punchy
12899,68.1428571429,punchy
12900,53.6,groovy
12901,57.714285714300004,groovy
12902,69.4571428571,punchy
12903,45.314285714300006,chill
12904,80.3142857143,punchy
12905,60.3428571429,groovy
12906,64.2857142857,punchy
12907,67.8,punchy
12908,71.6857142857,punchy
12909,48.2285714286,chill
12910,46.428571428599994,chill
12911,58.1142857143,groovy
12912,62.6285714286,groovy
12913,61.0571428571,groovy
12914,47.2285714286,chill
12915,56.285714285699996,groovy
12916,68.6,punchy
12917,42.2857142857,chill
12918,65.2,punchy
12919,52.6285714286,chill
12920,54.6285714286,groovy
12921,73.6,punchy
12922,38.9714285714,chill
12923,48.285714285699996,chill
12924,48.571428571400006,chill
12925,54.314285714300006,groovy
12926,73.2571428571,punchy
12927,63.9142857143,groovy
12928,58.2,groovy
12929,52.4,chill
12930,68.7428571429,punchy
12931,66.22857142859999,punchy
12932,62.5428571429,groovy
12933,46.3428571429,chill
12934,70.22857142859999,punchy
12935,51.4571428571,chill
12936,74.22857142859999,punchy
12937,54.4857142857,groovy
12938,64.4857142857,punchy
12939,52.8857142857,chill
12940,77.6857142857,punchy
12941,66.2571428571,punchy
12942,73.4571428571,punchy
12943,65.11428571430001,punchy
12944,62.8285714286,groovy
12945,60.0571428571,groovy
12946,63.4571428571,groovy
12947,50.7428571429,chill
12948,61.685714285699994,groovy
12949,66.9714285714,punchy
12950,55.428571428599994,groovy
12951,40.4571428571,chill
12952,34.2857142857,chill
12953,48.428571428599994,chill
12954,62.4857142857,groovy
12955,78.22857142859999,punchy
12956,53.8857142857,groovy
12957,50.314285714300006,chill
12958,49.428571428599994,chill
12959,65.6857142857,punchy
12961,67.0285714286,punchy
12962,70.6,punchy
12963,64.7142857143,punchy
12964,41.2,chill
12965,56.8857142857,groovy
12966,70.8285714286,punchy
12967,74.6571428571,punchy
12968,60.3428571429,groovy
12969,70.7142857143,punchy
12970,65.6857142857,punchy
12971,65.7428571429,punchy
12972,54.6285714286,groovy
12973,61.1142857143,groovy
12974,36.0285714286,chill
12975,52.314285714300006,chill
12976,59.7428571429,groovy
12977,57.9428571429,groovy
12978,60.285714285699996,groovy
12979,62.6,groovy
12980,66.5142857143,punchy
12981,62.4857142857,groovy
12982,52.6,chill
12983,52.5142857143,chill
12984,38.7428571429,chill
12985,66.5142857143,punchy
12986,55.314285714300006,groovy
12987,64.2857142857,punchy
12988,42.0857142857,chill
12989,53.2,groovy
12990,76.4,punchy
12992,65.6285714286,punchy
12994,58.0571428571,groovy
12995,71.4,punchy
12996,37.8571428571,chill
12997,50.0,chill
12998,62.3714285714,groovy
12999,62.8857142857,groovy
13000,47.2285714286,chill
13001,58.4857142857,groovy
13002,77.5142857143,punchy
13003,75.6,punchy
13004,52.8857142857,chill
13005,65.4571428571,punchy
13006,59.971428571400004,groovy
13007,56.314285714300006,groovy
13008,36.2857142857,chill
13009,64.08571428569999,punchy
13010,67.6,punchy
13011,40.5714285714,chill
13012,45.714285714300004,chill
13013,55.8,groovy
13014,71.3714285714,punchy
13015,64.9428571429,punchy
13016,47.0857142857,chill
13017,72.4285714286,punchy
13018,64.88571428569999,punchy
13019,49.285714285699996,chill
13020,62.1714285714,groovy
13021,67.4857142857,punchy
13022,63.4857142857,groovy
13023,67.5714285714,punchy
13024,62.2571428571,groovy
13025,47.2285714286,chill
13026,68.0,punchy
13027,68.5428571429,punchy
13028,45.1142857143,chill
13029,30.9428571429,chill
13030,72.4,punchy
13031,38.0285714286,chill
13032,69.0,punchy
13033,47.7714285714,chill
13034,59.8571428571,groovy
13035,60.6,groovy
13036,79.4,punchy
13037,50.8285714286,chill
13038,74.0285714286,punchy
13039,67.5714285714,punchy
13040,70.9428571429,punchy
13041,36.9428571429,chill
13042,48.6,chill
13043,66.8,punchy
13044,46.285714285699996,chill
13046,67.9428571429,punchy
13047,49.8571428571,chill
13048,50.285714285699996,chill
13049,54.7714285714,groovy
13050,50.7714285714,chill
13051,59.971428571400004,groovy
13052,40.9142857143,chill
13054,47.7428571429,chill
13055,46.3714285714,chill
13056,66.91428571430001,punchy
13057,58.1714285714,groovy
13058,65.3428571429,punchy
13059,64.4285714286,punchy
13060,66.11428571430001,punchy
13061,68.4857142857,punchy
13062,60.8285714286,groovy
13063,56.5142857143,groovy
13064,54.8571428571,groovy
13065,45.028571428599996,chill
13066,64.5714285714,punchy
13067,73.6571428571,punchy
13068,67.2571428571,punchy
13069,57.0571428571,groovy
13070,48.0857142857,chill
13071,54.028571428599996,groovy
13072,59.971428571400004,groovy
13073,58.5142857143,groovy
13074,57.971428571400004,groovy
13075,74.3142857143,punchy
13076,66.9428571429,punchy
13077,54.9428571429,groovy
13078,69.9428571429,punchy
13079,53.1142857143,groovy
13080,60.8571428571,groovy
13081,63.3714285714,groovy
13082,67.2,punchy
13083,50.285714285699996,chill
13084,73.8,punchy
13085,70.4,punchy
13086,42.1428571429,chill
13087,82.4857142857,punchy
13088,40.9142857143,chill
13089,49.9142857143,chill
13090,58.685714285699994,groovy
13091,49.8571428571,chill
13092,61.714285714300004,groovy
13093,60.1714285714,groovy
13094,49.685714285699994,chill
13095,40.9428571429,chill
13096,49.6,chill
13097,54.0,groovy
13098,66.2,punchy
13099,66.4,punchy
13100,67.8285714286,punchy
13101,54.1428571429,groovy
13102,72.5714285714,punchy
13103,63.7428571429,groovy
13104,62.971428571400004,groovy
13105,55.9428571429,groovy
13106,58.5142857143,groovy
13107,67.6571428571,punchy
13108,63.5428571429,groovy
13109,64.0571428571,punchy
13110,70.4857142857,punchy
13111,61.0,groovy
13112,69.88571428569999,punchy
13113,62.8571428571,groovy
13114,68.8,punchy
13115,57.714285714300004,groovy
13116,78.91428571430001,punchy
13117,72.2571428571,punchy
13118,67.0571428571,punchy
13119,73.6,punchy
13120,74.0,punchy
13121,69.6571428571,punchy
13122,68.4285714286,punchy
13123,67.0,punchy
13124,71.9428571429,punchy
13125,56.6571428571,groovy
13126,58.9142857143,groovy
13127,64.6285714286,punchy
13128,50.8285714286,chill
13129,72.9428571429,punchy
13130,60.5142857143,groovy
13131,64.6857142857,punchy
13132,61.6285714286,groovy
13133,67.4571428571,punchy
13134,60.028571428599996,groovy
13135,63.9428571429,groovy
13136,62.8857142857,groovy
13137,65.22857142859999,punchy
13138,54.9142857143,groovy
13139,59.314285714300006,groovy
13140,67.9714285714,punchy
13141,53.1714285714,groovy
13142,53.1428571429,groovy
13143,50.5428571429,chill
13144,50.7714285714,chill
13145,65.7142857143,punchy
13146,67.7428571429,punchy
13147,65.8571428571,punchy
13148,73.8,punchy
13149,81.5428571429,punchy
13150,39.4,chill
13151,57.4857142857,groovy
13152,41.4857142857,chill
13153,62.1714285714,groovy
13154,62.028571428599996,groovy
13155,50.1714285714,chill
13156,67.6571428571,punchy
13157,67.8,punchy
13158,57.6285714286,groovy
13159,62.4857142857,groovy
13160,78.5428571429,punchy
13162,65.7428571429,punchy
13163,61.0857142857,groovy
13164,39.114285714299996,chill
13165,48.0,chill
13166,39.5714285714,chill
13167,69.77142857140001,punchy
13168,61.314285714300006,groovy
13169,48.685714285699994,chill
13170,55.8571428571,groovy
13171,65.22857142859999,punchy
13172,55.4571428571,groovy
13173,55.028571428599996,groovy
13174,63.4857142857,groovy
13175,70.3714285714,punchy
13176,55.8571428571,groovy
13177,57.685714285699994,groovy
13178,69.6,punchy
13179,66.08571428569999,punchy
13181,61.4,groovy
13182,63.971428571400004,groovy
13183,77.4857142857,punchy
13184,59.971428571400004,groovy
13185,60.971428571400004,groovy
13186,64.5142857143,punchy
13187,67.91428571430001,punchy
13188,60.685714285699994,groovy
13189,62.0,groovy
13191,71.6571428571,punchy
13192,68.3142857143,punchy
13193,66.5714285714,punchy
13194,62.0,groovy
13195,50.685714285699994,chill
13196,71.0,punchy
13197,56.428571428599994,groovy
13198,47.7714285714,chill
13199,46.8857142857,chill
13200,46.9142857143,chill
13201,78.4285714286,punchy
13202,49.285714285699996,chill
13203,71.22857142859999,punchy
13204,55.285714285699996,groovy
13205,59.7428571429,groovy
13206,77.3142857143,punchy
13207,51.714285714300004,chill
13208,63.9428571429,groovy
13209,43.428571428599994,chill
13210,64.2857142857,punchy
13211,43.571428571400006,chill
13212,65.7428571429,punchy
13213,44.2571428571,chill
13214,63.428571428599994,groovy
13215,47.5428571429,chill
13216,73.7428571429,punchy
13217,61.1428571429,groovy
13218,38.4285714286,chill
13219,65.0,punchy
13220,71.2857142857,punchy
13221,70.6,punchy
13222,78.2,punchy
13223,52.4571428571,chill
13224,59.2285714286,groovy
13225,70.2571428571,punchy
13226,39.0,chill
13227,54.8,groovy
13228,72.1428571429,punchy
13229,47.6571428571,chill
13230,63.714285714300004,groovy
13231,63.971428571400004,groovy
13232,65.0571428571,punchy
13233,74.0,punchy
13234,56.971428571400004,groovy
13235,73.0285714286,punchy
13236,58.314285714300006,groovy
13237,47.8,chill
13238,44.2285714286,chill
13239,75.4,punchy
13240,76.5428571429,punchy
13241,56.6285714286,groovy
13242,73.8,punchy
13243,69.88571428569999,punchy
13244,73.4857142857,punchy
13245,71.11428571430001,punchy
13246,69.8571428571,punchy
13247,43.971428571400004,chill
13248,63.4,groovy
13249,62.8,groovy
13250,50.8857142857,chill
13251,46.428571428599994,chill
13252,41.628571428600004,chill
13253,49.6571428571,chill
13254,74.5714285714,punchy
13255,47.8857142857,chill
13256,43.8285714286,chill
13257,49.5142857143,chill
13258,49.7428571429,chill
13259,47.1142857143,chill
13260,70.9428571429,punchy
13261,61.6,groovy
13262,59.4,groovy
13263,67.6285714286,punchy
13264,57.1142857143,groovy
13265,55.5428571429,groovy
13266,42.0,chill
13267,61.2571428571,groovy
13268,61.6285714286,groovy
13269,78.9428571429,punchy
13270,60.1428571429,groovy
13271,81.5428571429,punchy
13272,45.3714285714,chill
13273,71.6285714286,punchy
13274,41.7428571429,chill
13275,69.5142857143,punchy
13276,66.8571428571,punchy
13277,62.3714285714,groovy
13278,60.8,groovy
13279,41.885714285700004,chill
13280,74.3142857143,punchy
13281,44.4857142857,chill
13282,55.8857142857,groovy
13283,57.6571428571,groovy
13284,54.2,groovy
13285,50.3714285714,chill
13286,40.1714285714,chill
13287,56.8857142857,groovy
13288,74.2571428571,punchy
13289,52.285714285699996,chill
13290,52.0571428571,chill
13291,68.08571428569999,punchy
13292,70.4571428571,punchy
13293,55.285714285699996,groovy
13294,44.285714285699996,chill
13295,54.3428571429,groovy
13296,66.1714285714,punchy
13297,65.11428571430001,punchy
13298,47.9428571429,chill
13299,55.571428571400006,groovy
13300,46.2,chill
13301,56.0571428571,groovy
13302,49.7428571429,chill
13303,82.7428571429,punchy
13304,75.3428571429,punchy
13305,46.4857142857,chill
13306,69.08571428569999,punchy
13307,50.6285714286,chill
13308,65.8,punchy
13309,60.2285714286,groovy
13310,73.4,punchy
13311,45.3428571429,chill
13312,69.9428571429,punchy
13313,65.22857142859999,punchy
13314,49.3428571429,chill
13315,78.3428571429,punchy
13316,39.8,chill
13317,60.8857142857,groovy
13318,64.22857142859999,punchy
13319,63.9428571429,groovy
13320,57.314285714300006,groovy
13321,46.2285714286,chill
13322,68.7428571429,punchy
13323,64.2571428571,punchy
13324,55.028571428599996,groovy
13325,36.5714285714,chill
13326,56.314285714300006,groovy
13327,60.4857142857,groovy
13328,65.22857142859999,punchy
13329,75.2,punchy
13330,66.08571428569999,punchy
13331,69.5142857143,punchy
13332,67.6571428571,punchy
13333,67.5714285714,punchy
13334,57.0571428571,groovy
13335,77.22857142859999,punchy
13336,49.1142857143,chill
13337,46.971428571400004,chill
13338,76.2,punchy
13339,54.0,groovy
13340,65.2857142857,punchy
13341,54.5428571429,groovy
13342,70.08571428569999,punchy
13343,57.4,groovy
13344,58.0571428571,groovy
13345,59.4571428571,groovy
13346,53.714285714300004,groovy
13347,49.571428571400006,chill
13348,53.685714285699994,groovy
13349,64.11428571430001,punchy
13350,53.714285714300004,groovy
13351,73.5142857143,punchy
13352,41.8285714286,chill
13353,64.1714285714,punchy
13354,62.971428571400004,groovy
13355,63.4571428571,groovy
13356,62.6285714286,groovy
13357,59.1428571429,groovy
13358,54.9428571429,groovy
13359,62.9428571429,groovy
13360,67.6285714286,punchy
13361,59.0571428571,groovy
13362,50.5428571429,chill
13363,68.6857142857,punchy
13364,44.6,chill
13365,55.9142857143,groovy
13366,62.3428571429,groovy
13367,66.7142857143,punchy
13368,46.8571428571,chill
13369,63.6,groovy
13370,46.8857142857,chill
13371,52.1428571429,chill
13372,56.1428571429,groovy
13373,46.7714285714,chill
13374,38.9714285714,chill
13375,48.0571428571,chill
13376,62.6571428571,groovy
13377,75.4,punchy
13378,58.1142857143,groovy
13379,59.4,groovy
13380,76.0,punchy
13381,56.8285714286,groovy
13382,59.8571428571,groovy
13383,60.6285714286,groovy
13384,63.6571428571,groovy
13385,65.08571428569999,punchy
13386,42.1714285714,chill
13387,61.6571428571,groovy
13388,44.1428571429,chill
13389,48.2285714286,chill
13390,47.2,chill
13391,48.971428571400004,chill
13392,43.8571428571,chill
13393,67.4,punchy
13394,61.3428571429,groovy
13395,46.1142857143,chill
13396,45.2285714286,chill
13397,70.3428571429,punchy
13398,61.0571428571,groovy
13399,75.08571428569999,punchy
13400,32.4,chill
13401,50.428571428599994,chill
13402,65.4,punchy
13403,69.4,punchy
13404,68.11428571430001,punchy
13405,47.5142857143,chill
13406,73.7428571429,punchy
13407,75.4857142857,punchy
13408,31.2,chill
13409,79.8571428571,punchy
13410,76.1714285714,punchy
13411,67.6285714286,punchy
13412,39.0857142857,chill
13413,47.2,chill
13414,71.2857142857,punchy
13415,62.2571428571,groovy
13416,79.0,punchy
13417,48.5142857143,chill
13418,61.4571428571,groovy
13419,55.3714285714,groovy
13420,65.4,punchy
13421,68.6285714286,punchy
13422,71.77142857140001,punchy
13423,66.11428571430001,punchy
13424,47.4571428571,chill
13425,59.8285714286,groovy
13426,43.5142857143,chill
13427,54.6285714286,groovy
13428,57.7428571429,groovy
13429,46.6285714286,chill
13430,65.11428571430001,punchy
13431,72.8285714286,punchy
13432,74.7142857143,punchy
13433,56.0,groovy
13434,67.6,punchy
13435,74.3142857143,punchy
13436,69.2571428571,punchy
13437,42.6857142857,chill
13438,63.6571428571,groovy
13439,57.2571428571,groovy
13440,70.1714285714,punchy
13441,70.6571428571,punchy
13442,39.9142857143,chill
13443,69.4857142857,punchy
13444,70.8,punchy
13445,54.428571428599994,groovy
13446,67.6571428571,punchy
13447,59.4,groovy
13448,60.285714285699996,groovy
13449,60.3428571429,groovy
13450,60.314285714300006,groovy
13451,51.428571428599994,chill
13452,69.5142857143,punchy
13453,50.2571428571,chill
13454,63.8285714286,groovy
13455,73.2,punchy
13456,59.7714285714,groovy
13457,64.4857142857,punchy
13458,50.4571428571,chill
13459,59.028571428599996,groovy
13460,51.6285714286,chill
13461,50.028571428599996,chill
13462,60.0571428571,groovy
13463,69.77142857140001,punchy
13464,71.8571428571,punchy
13465,60.2,groovy
13466,60.2,groovy
13467,41.0285714286,chill
13468,67.9714285714,punchy
13469,58.0,groovy
13470,71.0285714286,punchy
13471,65.4285714286,punchy
13472,67.1714285714,punchy
13473,71.77142857140001,punchy
13474,44.9142857143,chill
13475,66.11428571430001,punchy
13476,74.91428571430001,punchy
13477,47.714285714300004,chill
13478,56.971428571400004,groovy
13479,71.88571428569999,punchy
13480,81.8571428571,punchy
13481,67.1428571429,punchy
13482,62.685714285699994,groovy
13483,73.11428571430001,punchy
13484,58.1714285714,groovy
13485,53.5142857143,groovy
13486,48.428571428599994,chill
13487,58.685714285699994,groovy
13488,66.3714285714,punchy
13489,52.6285714286,chill
13490,33.4571428571,chill
13491,61.028571428599996,groovy
13492,59.714285714300004,groovy
13493,59.0571428571,groovy
13494,54.314285714300006,groovy
13495,68.6857142857,punchy
13496,56.9428571429,groovy
13497,54.5428571429,groovy
13498,50.5142857143,chill
13499,49.1428571429,chill
13500,66.88571428569999,punchy
13501,68.91428571430001,punchy
13502,51.028571428599996,chill
13503,59.2285714286,groovy
13504,60.3428571429,groovy
13505,65.4285714286,punchy
13506,44.2,chill
13507,66.2857142857,punchy
13508,70.6571428571,punchy
13509,73.1714285714,punchy
13510,52.2285714286,chill
13511,77.3142857143,punchy
13512,58.285714285699996,groovy
13513,66.1428571429,punchy
13514,77.6571428571,punchy
13515,62.5428571429,groovy
13516,50.7428571429,chill
13517,65.4857142857,punchy
13518,70.6571428571,punchy
13519,58.2285714286,groovy
13520,67.3142857143,punchy
13521,50.9142857143,chill
13522,51.285714285699996,chill
13523,35.5142857143,chill
13524,58.8285714286,groovy
13525,46.4,chill
13526,67.5142857143,punchy
13527,65.2571428571,punchy
13528,68.4571428571,punchy
13529,66.2,punchy
13530,45.5428571429,chill
13531,69.8,punchy
13532,67.2571428571,punchy
13533,69.22857142859999,punchy
13534,68.4,punchy
13535,57.0,groovy
13536,68.8571428571,punchy
13537,75.9428571429,punchy
13538,51.0857142857,chill
13539,68.5142857143,punchy
13540,73.4,punchy
13541,56.9142857143,groovy
13542,50.6285714286,chill
13543,43.8,chill
13544,74.2857142857,punchy
13545,57.8857142857,groovy
13546,58.6571428571,groovy
13547,50.7428571429,chill
13548,51.4857142857,chill
13549,76.4857142857,punchy
13550,71.6,punchy
13551,48.7714285714,chill
13552,45.0571428571,chill
13553,51.1428571429,chill
13554,63.5428571429,groovy
13555,58.1142857143,groovy
13556,67.4857142857,punchy
13557,56.2285714286,groovy
13558,60.028571428599996,groovy
13559,60.8285714286,groovy
13560,50.571428571400006,chill
13561,66.77142857140001,punchy
13562,32.3142857143,chill
13563,71.4857142857,punchy
13564,68.4857142857,punchy
13565,42.2571428571,chill
13566,47.4571428571,chill
13567,61.571428571400006,groovy
13568,42.971428571400004,chill
13569,65.77142857140001,punchy
13570,57.4,groovy
13571,71.5428571429,punchy
13572,58.5142857143,groovy
13573,69.0571428571,punchy
13574,73.0285714286,punchy
13575,62.314285714300006,groovy
13576,58.2,groovy
13577,65.7428571429,punchy
13578,70.0,punchy
13579,53.5428571429,groovy
13580,62.714285714300004,groovy
13581,40.0285714286,chill
13582,43.8857142857,chill
13583,69.9714285714,punchy
13584,51.7714285714,chill
13585,67.3714285714,punchy
13586,67.4,punchy
13587,77.2,punchy
13588,61.7714285714,groovy
13589,58.971428571400004,groovy
13590,58.6571428571,groovy
13591,69.1428571429,punchy
13592,51.2571428571,chill
13593,59.3428571429,groovy
13594,51.6571428571,chill
13595,53.6285714286,groovy
13596,63.4,groovy
13597,73.22857142859999,punchy
13598,65.88571428569999,punchy
13599,65.6571428571,punchy
13600,60.285714285699996,groovy
13601,52.8,chill
13602,70.11428571430001,punchy
13603,64.5428571429,punchy
13604,52.285714285699996,chill
13605,53.4571428571,groovy
13606,52.9142857143,chill
13607,65.7428571429,punchy
13608,72.1714285714,punchy
13609,53.314285714300006,groovy
13610,60.8285714286,groovy
13611,64.8,punchy
13612,57.6285714286,groovy
13613,49.5428571429,chill
13614,45.8571428571,chill
13615,58.0857142857,groovy
13616,53.7714285714,groovy
13617,42.6571428571,chill
13618,60.5428571429,groovy
13619,53.8571428571,groovy
13620,52.028571428599996,chill
13621,76.77142857140001,punchy
13622,66.77142857140001,punchy
13623,66.6857142857,punchy
13624,75.6571428571,punchy
13625,73.5142857143,punchy
13626,41.1714285714,chill
13627,62.8285714286,groovy
13628,47.314285714300006,chill
13629,49.5142857143,chill
13630,77.4285714286,punchy
13631,63.8571428571,groovy
13632,55.5142857143,groovy
13633,70.6857142857,punchy
13634,68.7142857143,punchy
13635,56.6571428571,groovy
13636,74.0285714286,punchy
13637,71.6857142857,punchy
13638,41.3142857143,chill
13639,52.0857142857,chill
13640,57.8,groovy
13641,57.0857142857,groovy
13642,52.9428571429,chill
13643,57.6571428571,groovy
13644,38.6857142857,chill
13645,72.0,punchy
13646,50.6571428571,chill
13647,41.0857142857,chill
13648,59.971428571400004,groovy
13649,65.0285714286,punchy
13650,80.8571428571,punchy
13651,56.4857142857,groovy
13652,47.314285714300006,chill
13653,65.6285714286,punchy
13654,57.4,groovy
13655,58.9428571429,groovy
13656,55.028571428599996,groovy
13657,57.1142857143,groovy
13658,55.8285714286,groovy
13659,69.91428571430001,punchy
13660,59.0571428571,groovy
13661,57.4857142857,groovy
13662,64.1714285714,punchy
13663,47.714285714300004,chill
13664,72.5714285714,punchy
13665,43.571428571400006,chill
13666,71.2,punchy
13667,76.9714285714,punchy
13668,65.6857142857,punchy
13669,67.0285714286,punchy
13670,62.0571428571,groovy
13671,65.4285714286,punchy
13672,60.3714285714,groovy
13673,72.3714285714,punchy
13674,40.885714285700004,chill
13675,54.571428571400006,groovy
13676,69.5714285714,punchy
13677,47.4857142857,chill
13678,72.3142857143,punchy
13679,51.685714285699994,chill
13680,79.88571428569999,punchy
13681,42.0571428571,chill
13682,59.1714285714,groovy
13683,44.8,chill
13684,55.971428571400004,groovy
13685,66.1714285714,punchy
13686,55.685714285699994,groovy
13687,53.714285714300004,groovy
13688,51.1714285714,chill
13689,69.9428571429,punchy
13690,46.6571428571,chill
13691,55.4857142857,groovy
13692,59.0,groovy
13693,64.4571428571,punchy
13694,49.4,chill
13695,65.2857142857,punchy
13696,63.8285714286,groovy
13697,56.428571428599994,groovy
13698,66.91428571430001,punchy
13699,66.22857142859999,punchy
13700,76.4571428571,punchy
13701,52.7714285714,chill
13702,63.1714285714,groovy
13703,62.028571428599996,groovy
13704,45.3714285714,chill
13705,58.5428571429,groovy
13706,46.8285714286,chill
13707,70.4857142857,punchy
13708,53.314285714300006,groovy
13709,55.0857142857,groovy
13710,44.428571428599994,chill
13711,46.8571428571,chill
13712,50.6285714286,chill
13713,72.4857142857,punchy
13714,64.0571428571,punchy
13715,47.428571428599994,chill
13716,67.6571428571,punchy
13717,57.8571428571,groovy
13718,72.7428571429,punchy
13719,53.3714285714,groovy
13720,63.028571428599996,groovy
13721,61.9142857143,groovy
13722,55.8,groovy
13723,51.1142857143,chill
13724,54.571428571400006,groovy
13725,58.028571428599996,groovy
13726,69.4857142857,punchy
13727,60.9428571429,groovy
13728,53.5142857143,groovy
13729,73.5428571429,punchy
13730,77.22857142859999,punchy
13731,58.2,groovy
13732,66.22857142859999,punchy
13733,46.8285714286,chill
13734,74.9714285714,punchy
13735,77.8285714286,punchy
13736,69.7428571429,punchy
13737,66.5142857143,punchy
13738,57.7714285714,groovy
13739,68.3142857143,punchy
13740,59.1714285714,groovy
13741,44.714285714300004,chill
13742,32.6571428571,chill
13743,54.3428571429,groovy
13744,46.4,chill
13745,52.2571428571,chill
13746,63.2571428571,groovy
13747,46.6,chill
13748,62.7714285714,groovy
13749,71.3714285714,punchy
13750,53.285714285699996,groovy
13751,70.88571428569999,punchy
13752,71.3428571429,punchy
13753,49.8,chill
13754,60.285714285699996,groovy
13755,62.1428571429,groovy
13756,53.5142857143,groovy
13757,75.3714285714,punchy
13758,46.1428571429,chill
13759,73.0285714286,punchy
13760,65.0285714286,punchy
13761,40.5428571429,chill
13762,59.6,groovy
13763,74.5142857143,punchy
13764,72.3428571429,punchy
13765,56.7428571429,groovy
13766,62.9428571429,groovy
13767,63.571428571400006,groovy
13768,67.0571428571,punchy
13769,65.91428571430001,punchy
13770,68.2,punchy
13771,43.314285714300006,chill
13772,59.6285714286,groovy
13773,74.77142857140001,punchy
13774,64.2857142857,punchy
13775,55.8857142857,groovy
13776,55.714285714300004,groovy
13777,58.8571428571,groovy
13778,54.4571428571,groovy
13779,43.3428571429,chill
13780,52.4857142857,chill
13781,49.314285714300006,chill
13782,79.6285714286,punchy
13783,44.971428571400004,chill
13784,51.0857142857,chill
13785,70.5714285714,punchy
13786,52.6571428571,chill
13787,69.91428571430001,punchy
13788,46.314285714300006,chill
13789,39.2,chill
13790,65.6857142857,punchy
13791,70.4,punchy
13792,70.5428571429,punchy
13793,54.8857142857,groovy
13794,70.5714285714,punchy
13795,46.428571428599994,chill
13796,67.6285714286,punchy
13797,70.6857142857,punchy
13798,61.1714285714,groovy
13799,42.7428571429,chill
13800,66.5142857143,punchy
13801,47.3714285714,chill
13802,52.571428571400006,chill
13803,54.4,groovy
13804,69.22857142859999,punchy
13805,83.1428571429,punchy
13806,52.2,chill
13807,56.314285714300006,groovy
13808,53.1428571429,groovy
13809,70.5428571429,punchy
13810,52.9428571429,chill
13811,42.5428571429,chill
13812,69.4571428571,punchy
13813,67.7142857143,punchy
13814,81.1714285714,punchy
13815,49.6,chill
13816,63.7428571429,groovy
13817,42.1714285714,chill
13818,67.11428571430001,punchy
13819,55.2,groovy
13820,73.2571428571,punchy
13821,56.6285714286,groovy
13822,50.285714285699996,chill
13823,48.8857142857,chill
13824,51.428571428599994,chill
13825,69.4857142857,punchy
13826,48.285714285699996,chill
13827,54.4857142857,groovy
13828,61.428571428599994,groovy
13829,69.8285714286,punchy
13830,60.5142857143,groovy
13831,68.9428571429,punchy
13832,76.4571428571,punchy
13833,50.8285714286,chill
13834,58.1714285714,groovy
13835,58.9428571429,groovy
13836,54.5428571429,groovy
13837,62.9142857143,groovy
13838,62.2571428571,groovy
13839,51.8285714286,chill
13840,68.22857142859999,punchy
13841,57.428571428599994,groovy
13842,63.6285714286,groovy
13843,57.428571428599994,groovy
13844,71.0571428571,punchy
13845,43.4,chill
13846,61.0857142857,groovy
13847,65.08571428569999,punchy
13848,71.4571428571,punchy
13849,52.714285714300004,chill
13850,70.22857142859999,punchy
13851,45.2285714286,chill
13852,72.2571428571,punchy
13853,73.2857142857,punchy
13854,64.0571428571,punchy
13855,61.7714285714,groovy
13856,70.6285714286,punchy
13857,60.7428571429,groovy
13858,66.5428571429,punchy
13860,43.8285714286,chill
13861,74.2571428571,punchy
13862,68.6571428571,punchy
13863,68.9428571429,punchy
13864,49.314285714300006,chill
13865,60.2,groovy
13866,61.571428571400006,groovy
13867,56.0857142857,groovy
13868,65.2,punchy
13869,41.1714285714,chill
13870,45.6571428571,chill
13871,74.6,punchy
13873,67.2571428571,punchy
13874,62.4571428571,groovy
13875,42.371428571399996,chill
13876,57.4857142857,groovy
13877,77.7428571429,punchy
13878,68.9714285714,punchy
13879,72.4571428571,punchy
13880,64.91428571430001,punchy
13881,49.1142857143,chill
13882,51.4857142857,chill
13883,71.6,punchy
13884,62.714285714300004,groovy
13885,63.285714285699996,groovy
13886,73.7428571429,punchy
13887,61.3428571429,groovy
13888,63.2571428571,groovy
13889,55.6571428571,groovy
13890,56.5142857143,groovy
13891,52.7428571429,chill
13892,59.0571428571,groovy
13893,42.0,chill
13894,52.4,chill
13895,36.6857142857,chill
13896,61.8285714286,groovy
13897,55.2285714286,groovy
13898,65.3142857143,punchy
13899,76.8285714286,punchy
13900,58.7428571429,groovy
13901,56.6285714286,groovy
13902,69.08571428569999,punchy
13903,72.08571428569999,punchy
13904,69.2571428571,punchy
13905,71.9428571429,punchy
13906,70.3714285714,punchy
13907,56.1142857143,groovy
13908,56.571428571400006,groovy
13909,55.8857142857,groovy
13910,29.485714285700002,chill
13911,63.8285714286,groovy
13912,52.2285714286,chill
13913,53.314285714300006,groovy
13914,78.6571428571,punchy
